time,channel_size,last_executed,last_index,last_committed,forwardings, forwarding_latencies
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,1,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049673,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,3,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,4,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,0,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049674,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,2,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,0,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
1692049675,1,0,0,0,0,0
