time,channel_size,last_executed,last_index,last_committed,forwardings, forwarding_latencies
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048297,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048298,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
1692048299,0,0,0,0,0,0
