time,channel_size,last_executed,last_index,last_committed,forwardings
1691441273,0,0,0,0,0
1691441273,0,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,0,0,0,0,0
1691441273,0,0,0,0,0
1691441273,0,0,0,0,0
1691441273,2,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,0,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,0,0,0,0,0
1691441273,0,0,0,0,0
1691441273,1,0,0,0,0
1691441273,0,0,0,0,0
1691441273,1,0,0,0,0
1691441273,2,0,0,0,0
1691441273,0,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,1,0,0,0,0
1691441273,0,0,0,0,0
1691441273,0,0,0,0,0
1691441273,1,0,0,0,0
1691441273,3,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,2,0,0,0,0
1691441274,6,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,1,0,0,0,0
1691441274,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
1691441275,0,0,0,0,0
1691441275,0,0,0,0,0
1691441275,1,0,0,0,0
1691441275,1,0,0,0,0
