time,channel_size,last_executed,last_index,last_committed,forwardings
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442644,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
1691442645,0,0,0,0,0
