time,channel_size,last_executed,last_index,last_committed,forwardings
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502528,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
1691502529,0,0,0,0,0
